Segment,Country,Product,"Discount Band","Units Sold","Manufacturing Price","Sale Price","Gross Sales",Discounts,Sales,COGS,Profit,Date,"Month Number","Month Name",Year
Government,Mexico," Paseo "," Medium ",2993," $10.00 "," $20.00 "," $59,860.00 "," $4,788.80 "," $55,071.20 "," $29,930.00 "," $25,141.20 ",9/1/2014,9," September ",2014
Government,Germany," Paseo "," Medium ",2146," $10.00 "," $350.00 "," $751,100.00 "," $60,088.00 "," $691,012.00 "," $557,960.00 "," $133,052.00 ",11/1/2013,11," November ",2013
Government,Mexico," Paseo "," Medium ",1946," $10.00 "," $7.00 "," $13,622.00 "," $1,089.76 "," $12,532.24 "," $9,730.00 "," $2,802.24 ",12/1/2013,12," December ",2013
Government,Mexico," Paseo "," Medium ",1362," $10.00 "," $350.00 "," $476,700.00 "," $38,136.00 "," $438,564.00 "," $354,120.00 "," $84,444.00 ",12/1/2014,12," December ",2014
Government,"United States of America"," Velo "," Medium ",2907," $120.00 "," $7.00 "," $20,349.00 "," $1,627.92 "," $18,721.08 "," $14,535.00 "," $4,186.08 ",6/1/2014,6," June ",2014
Government,Germany," Velo "," Medium ",2338," $120.00 "," $7.00 "," $16,366.00 "," $1,309.28 "," $15,056.72 "," $11,690.00 "," $3,366.72 ",6/1/2014,6," June ",2014
Government,France," VTT "," Medium ",574.5," $250.00 "," $350.00 "," $201,075.00 "," $16,086.00 "," $184,989.00 "," $149,370.00 "," $35,619.00 ",4/1/2014,4," April ",2014
Government,Germany," VTT "," Medium ",2338," $250.00 "," $7.00 "," $16,366.00 "," $1,309.28 "," $15,056.72 "," $11,690.00 "," $3,366.72 ",6/1/2014,6," June ",2014
Government,France," VTT "," Medium ",381," $250.00 "," $350.00 "," $133,350.00 "," $10,668.00 "," $122,682.00 "," $99,060.00 "," $23,622.00 ",8/1/2014,8," August ",2014
Government,Germany," VTT "," Medium ",422," $250.00 "," $350.00 "," $147,700.00 "," $11,816.00 "," $135,884.00 "," $109,720.00 "," $26,164.00 ",8/1/2014,8," August ",2014
Government,"United States of America"," Amarilla "," Medium ",2907," $260.00 "," $7.00 "," $20,349.00 "," $1,627.92 "," $18,721.08 "," $14,535.00 "," $4,186.08 ",6/1/2014,6," June ",2014
Government,Germany," Amarilla "," Medium ",1366," $260.00 "," $20.00 "," $27,320.00 "," $2,185.60 "," $25,134.40 "," $13,660.00 "," $11,474.40 ",6/1/2014,6," June ",2014
Government,Germany," Amarilla "," Medium ",1520," $260.00 "," $20.00 "," $30,400.00 "," $2,432.00 "," $27,968.00 "," $15,200.00 "," $12,768.00 ",11/1/2014,11," November ",2014
Government,"United States of America"," VTT "," Medium ",436.5," $250.00 "," $20.00 "," $8,730.00 "," $698.40 "," $8,031.60 "," $4,365.00 "," $3,666.60 ",7/1/2014,7," July ",2014
Government,France," Montana "," Medium ",1666," $5.00 "," $350.00 "," $583,100.00 "," $52,479.00 "," $530,621.00 "," $433,160.00 "," $97,461.00 ",5/1/2014,5," May ",2014
Government,Canada," Montana "," Medium ",1611," $5.00 "," $7.00 "," $11,277.00 "," $1,014.93 "," $10,262.07 "," $8,055.00 "," $2,207.07 ",12/1/2013,12," December ",2013
Government,Mexico," Paseo "," Medium ",2417," $10.00 "," $350.00 "," $845,950.00 "," $76,135.50 "," $769,814.50 "," $628,420.00 "," $141,394.50 ",1/1/2014,1," January ",2014
Government,Canada," Amarilla "," Medium ",708," $260.00 "," $20.00 "," $14,160.00 "," $1,132.80 "," $13,027.20 "," $7,080.00 "," $5,947.20 ",6/1/2014,6," June ",2014
Government,Canada," Velo "," Medium ",1269," $120.00 "," $350.00 "," $444,150.00 "," $39,973.50 "," $404,176.50 "," $329,940.00 "," $74,236.50 ",10/1/2014,10," October ",2014
Government,"United States of America"," VTT "," Medium ",1351.5," $250.00 "," $350.00 "," $473,025.00 "," $42,572.25 "," $430,452.75 "," $351,390.00 "," $79,062.75 ",4/1/2014,4," April ",2014
Government,"United States of America"," Amarilla "," Medium ",2071," $260.00 "," $350.00 "," $724,850.00 "," $65,236.50 "," $659,613.50 "," $538,460.00 "," $121,153.50 ",9/1/2014,9," September ",2014
Government,Canada," Amarilla "," Medium ",1269," $260.00 "," $350.00 "," $444,150.00 "," $39,973.50 "," $404,176.50 "," $329,940.00 "," $74,236.50 ",10/1/2014,10," October ",2014
Government,Mexico," Amarilla "," Medium ",1694," $260.00 "," $20.00 "," $33,880.00 "," $3,049.20 "," $30,830.80 "," $16,940.00 "," $13,890.80 ",11/1/2014,11," November ",2014
Government,Germany," Carretera "," Medium ",663," $3.00 "," $20.00 "," $13,260.00 "," $1,193.40 "," $12,066.60 "," $6,630.00 "," $5,436.60 ",5/1/2014,5," May ",2014
Government,Canada," Carretera "," Medium ",819," $3.00 "," $7.00 "," $5,733.00 "," $515.97 "," $5,217.03 "," $4,095.00 "," $1,122.03 ",7/1/2014,7," July ",2014
Government,Mexico," Carretera "," Medium ",521," $3.00 "," $7.00 "," $3,647.00 "," $328.23 "," $3,318.77 "," $2,605.00 "," $713.77 ",12/1/2014,12," December ",2014
Government,"United States of America"," Paseo "," Medium ",973," $10.00 "," $20.00 "," $19,460.00 "," $1,751.40 "," $17,708.60 "," $9,730.00 "," $7,978.60 ",3/1/2014,3," March ",2014
Government,Mexico," Paseo "," Medium ",1038," $10.00 "," $20.00 "," $20,760.00 "," $1,868.40 "," $18,891.60 "," $10,380.00 "," $8,511.60 ",6/1/2014,6," June ",2014
Government,Germany," Paseo "," Medium ",360," $10.00 "," $7.00 "," $2,520.00 "," $226.80 "," $2,293.20 "," $1,800.00 "," $493.20 ",10/1/2014,10," October ",2014
Government,Germany," VTT "," Medium ",360," $250.00 "," $7.00 "," $2,520.00 "," $226.80 "," $2,293.20 "," $1,800.00 "," $493.20 ",10/1/2014,10," October ",2014
Midmarket,"United States of America"," Paseo "," Medium ",2198," $10.00 "," $15.00 "," $32,970.00 "," $1,978.20 "," $30,991.80 "," $21,980.00 "," $9,011.80 ",8/1/2014,8," August ",2014
Midmarket,Mexico," Carretera "," Medium ",2791," $3.00 "," $15.00 "," $41,865.00 "," $2,093.25 "," $39,771.75 "," $27,910.00 "," $11,861.75 ",11/1/2014,11," November ",2014
Midmarket,Germany," Velo "," Medium ",1530," $120.00 "," $15.00 "," $22,950.00 "," $1,377.00 "," $21,573.00 "," $15,300.00 "," $6,273.00 ",5/1/2014,5," May ",2014
Midmarket,"United States of America"," VTT "," Medium ",1153," $250.00 "," $15.00 "," $17,295.00 "," $1,037.70 "," $16,257.30 "," $11,530.00 "," $4,727.30 ",10/1/2014,10," October ",2014
Midmarket,Canada," VTT "," Medium ",2844," $250.00 "," $15.00 "," $42,660.00 "," $2,559.60 "," $40,100.40 "," $28,440.00 "," $11,660.40 ",6/1/2014,6," June ",2014
Midmarket,"United States of America"," Paseo "," Medium ",3675," $10.00 "," $15.00 "," $55,125.00 "," $4,961.25 "," $50,163.75 "," $36,750.00 "," $13,413.75 ",4/1/2014,4," April ",2014
Midmarket,"United States of America"," Carretera "," Medium ",2030," $3.00 "," $15.00 "," $30,450.00 "," $1,827.00 "," $28,623.00 "," $20,300.00 "," $8,323.00 ",11/1/2014,11," November ",2014
Midmarket,Germany," Paseo "," Medium ",1743," $10.00 "," $15.00 "," $26,145.00 "," $1,568.70 "," $24,576.30 "," $17,430.00 "," $7,146.30 ",8/1/2014,8," August ",2014
Midmarket,France," Carretera "," Medium ",490," $3.00 "," $15.00 "," $7,350.00 "," $588.00 "," $6,762.00 "," $4,900.00 "," $1,862.00 ",11/1/2014,11," November ",2014
Midmarket,France," Paseo "," Medium ",1227," $10.00 "," $15.00 "," $18,405.00 "," $1,656.45 "," $16,748.55 "," $12,270.00 "," $4,478.55 ",10/1/2014,10," October ",2014
Midmarket,Canada," Carretera "," Medium ",2844," $3.00 "," $15.00 "," $42,660.00 "," $2,559.60 "," $40,100.40 "," $28,440.00 "," $11,660.40 ",6/1/2014,6," June ",2014
Midmarket,Germany," Montana "," Medium ",711," $5.00 "," $15.00 "," $10,665.00 "," $853.20 "," $9,811.80 "," $7,110.00 "," $2,701.80 ",12/1/2014,12," December ",2014
Midmarket,Germany," Amarilla "," Medium ",711," $260.00 "," $15.00 "," $10,665.00 "," $853.20 "," $9,811.80 "," $7,110.00 "," $2,701.80 ",12/1/2014,12," December ",2014
Midmarket,Mexico," Velo "," Medium ",245," $120.00 "," $15.00 "," $3,675.00 "," $330.75 "," $3,344.25 "," $2,450.00 "," $894.25 ",5/1/2014,5," May ",2014
Midmarket,France," Paseo "," Medium ",2620," $10.00 "," $15.00 "," $39,300.00 "," $1,965.00 "," $37,335.00 "," $26,200.00 "," $11,135.00 ",9/1/2014,9," September ",2014
Midmarket,France," Paseo "," Medium ",3801," $10.00 "," $15.00 "," $57,015.00 "," $3,420.90 "," $53,594.10 "," $38,010.00 "," $15,584.10 ",4/1/2014,4," April ",2014
Midmarket,"United States of America"," Paseo "," Medium ",2931," $10.00 "," $15.00 "," $43,965.00 "," $3,077.55 "," $40,887.45 "," $29,310.00 "," $11,577.45 ",9/1/2013,9," September ",2013
Midmarket,Mexico," Velo "," Medium ",2861," $120.00 "," $15.00 "," $42,915.00 "," $2,145.75 "," $40,769.25 "," $28,610.00 "," $12,159.25 ",1/1/2014,1," January ",2014
Midmarket,France," VTT "," Medium ",1227," $250.00 "," $15.00 "," $18,405.00 "," $1,656.45 "," $16,748.55 "," $12,270.00 "," $4,478.55 ",10/1/2014,10," October ",2014
Midmarket,"United States of America"," Velo "," Medium ",555," $120.00 "," $15.00 "," $8,325.00 "," $416.25 "," $7,908.75 "," $5,550.00 "," $2,358.75 ",1/1/2014,1," January ",2014
Midmarket,Germany," Amarilla "," Medium ",970," $260.00 "," $15.00 "," $14,550.00 "," $1,309.50 "," $13,240.50 "," $9,700.00 "," $3,540.50 ",11/1/2013,11," November ",2013
Midmarket,France," Paseo "," Medium ",2101," $10.00 "," $15.00 "," $31,515.00 "," $2,206.05 "," $29,308.95 "," $21,010.00 "," $8,298.95 ",8/1/2014,8," August ",2014
Midmarket,Germany," Paseo "," Medium ",2116," $10.00 "," $15.00 "," $31,740.00 "," $1,587.00 "," $30,153.00 "," $21,160.00 "," $8,993.00 ",12/1/2013,12," December ",2013
Midmarket,"United States of America"," Paseo "," Medium ",1153," $10.00 "," $15.00 "," $17,295.00 "," $1,037.70 "," $16,257.30 "," $11,530.00 "," $4,727.30 ",10/1/2014,10," October ",2014
Midmarket,Canada," Velo "," Medium ",1262," $120.00 "," $15.00 "," $18,930.00 "," $1,325.10 "," $17,604.90 "," $12,620.00 "," $4,984.90 ",5/1/2014,5," May ",2014
Midmarket,Mexico," Velo "," Medium ",2628," $120.00 "," $15.00 "," $39,420.00 "," $3,547.80 "," $35,872.20 "," $26,280.00 "," $9,592.20 ",4/1/2014,4," April ",2014
Midmarket,France," Montana "," Medium ",2501," $5.00 "," $15.00 "," $37,515.00 "," $3,001.20 "," $34,513.80 "," $25,010.00 "," $9,503.80 ",3/1/2014,3," March ",2014
Midmarket,Canada," Amarilla "," Medium ",1630.5," $260.00 "," $15.00 "," $24,457.50 "," $2,201.18 "," $22,256.33 "," $16,305.00 "," $5,951.33 ",7/1/2014,7," July ",2014
"Small Business",Mexico," VTT "," Medium ",2747," $250.00 "," $300.00 "," $824,100.00 "," $57,687.00 "," $766,413.00 "," $686,750.00 "," $79,663.00 ",2/1/2014,2," February ",2014
"Small Business",France," Velo "," Medium ",1221," $120.00 "," $300.00 "," $366,300.00 "," $21,978.00 "," $344,322.00 "," $305,250.00 "," $39,072.00 ",10/1/2013,10," October ",2013
"Small Business",Germany," Montana "," Medium ",334," $5.00 "," $300.00 "," $100,200.00 "," $9,018.00 "," $91,182.00 "," $83,500.00 "," $7,682.00 ",12/1/2013,12," December ",2013
"Small Business",France," Carretera "," Medium ",2181," $3.00 "," $300.00 "," $654,300.00 "," $45,801.00 "," $608,499.00 "," $545,250.00 "," $63,249.00 ",10/1/2014,10," October ",2014
"Small Business",Canada," Paseo "," Medium ",1094," $10.00 "," $300.00 "," $328,200.00 "," $29,538.00 "," $298,662.00 "," $273,500.00 "," $25,162.00 ",6/1/2014,6," June ",2014
"Small Business",France," Paseo "," Medium ",1324," $10.00 "," $300.00 "," $397,200.00 "," $35,748.00 "," $361,452.00 "," $331,000.00 "," $30,452.00 ",11/1/2014,11," November ",2014
"Small Business",France," Montana "," Medium ",1562," $5.00 "," $300.00 "," $468,600.00 "," $37,488.00 "," $431,112.00 "," $390,500.00 "," $40,612.00 ",8/1/2014,8," August ",2014
"Small Business","United States of America"," Carretera "," Medium ",991," $3.00 "," $300.00 "," $297,300.00 "," $14,865.00 "," $282,435.00 "," $247,750.00 "," $34,685.00 ",6/1/2014,6," June ",2014
"Small Business",Canada," Velo "," Medium ",3793.5," $120.00 "," $300.00 "," $1,138,050.00 "," $102,424.50 "," $1,035,625.50 "," $948,375.00 "," $87,250.50 ",7/1/2014,7," July ",2014
"Small Business",Mexico," Paseo "," Medium ",2460," $10.00 "," $300.00 "," $738,000.00 "," $59,040.00 "," $678,960.00 "," $615,000.00 "," $63,960.00 ",6/1/2014,6," June ",2014
"Small Business",Mexico," Montana "," Medium ",1100," $5.00 "," $300.00 "," $330,000.00 "," $16,500.00 "," $313,500.00 "," $275,000.00 "," $38,500.00 ",12/1/2013,12," December ",2013
"Small Business",Mexico," Paseo "," Medium ",1607," $10.00 "," $300.00 "," $482,100.00 "," $24,105.00 "," $457,995.00 "," $401,750.00 "," $56,245.00 ",4/1/2014,4," April ",2014
"Small Business",France," Montana "," Medium ",2181," $5.00 "," $300.00 "," $654,300.00 "," $45,801.00 "," $608,499.00 "," $545,250.00 "," $63,249.00 ",10/1/2014,10," October ",2014
"Small Business",Germany," Amarilla "," Medium ",1250," $260.00 "," $300.00 "," $375,000.00 "," $18,750.00 "," $356,250.00 "," $312,500.00 "," $43,750.00 ",12/1/2014,12," December ",2014
"Small Business",Germany," VTT "," Medium ",2659," $250.00 "," $300.00 "," $797,700.00 "," $71,793.00 "," $725,907.00 "," $664,750.00 "," $61,157.00 ",2/1/2014,2," February ",2014
"Small Business",France," Carretera "," Medium ",448," $3.00 "," $300.00 "," $134,400.00 "," $9,408.00 "," $124,992.00 "," $112,000.00 "," $12,992.00 ",6/1/2014,6," June ",2014
"Small Business",Germany," Velo "," Medium ",1250," $120.00 "," $300.00 "," $375,000.00 "," $18,750.00 "," $356,250.00 "," $312,500.00 "," $43,750.00 ",12/1/2014,12," December ",2014
"Small Business","United States of America"," VTT "," Medium ",1867," $250.00 "," $300.00 "," $560,100.00 "," $50,409.00 "," $509,691.00 "," $466,750.00 "," $42,941.00 ",9/1/2014,9," September ",2014
"Small Business",Canada," VTT "," Medium ",2134," $250.00 "," $300.00 "," $640,200.00 "," $51,216.00 "," $588,984.00 "," $533,500.00 "," $55,484.00 ",9/1/2014,9," September ",2014
"Small Business","United States of America"," VTT "," Medium ",808," $250.00 "," $300.00 "," $242,400.00 "," $19,392.00 "," $223,008.00 "," $202,000.00 "," $21,008.00 ",12/1/2013,12," December ",2013
"Small Business",Canada," Montana "," Medium ",1283," $5.00 "," $300.00 "," $384,900.00 "," $30,792.00 "," $354,108.00 "," $320,750.00 "," $33,358.00 ",9/1/2013,9," September ",2013
"Small Business",France," Velo "," Medium ",1659," $120.00 "," $300.00 "," $497,700.00 "," $34,839.00 "," $462,861.00 "," $414,750.00 "," $48,111.00 ",7/1/2014,7," July ",2014
"Small Business","United States of America"," Amarilla "," Medium ",1372," $260.00 "," $300.00 "," $411,600.00 "," $28,812.00 "," $382,788.00 "," $343,000.00 "," $39,788.00 ",12/1/2014,12," December ",2014
"Small Business",Mexico," Amarilla "," Medium ",2460," $260.00 "," $300.00 "," $738,000.00 "," $59,040.00 "," $678,960.00 "," $615,000.00 "," $63,960.00 ",6/1/2014,6," June ",2014
"Small Business",Mexico," Amarilla "," Medium ",635," $260.00 "," $300.00 "," $190,500.00 "," $15,240.00 "," $175,260.00 "," $158,750.00 "," $16,510.00 ",12/1/2014,12," December ",2014
"Small Business",Canada," Paseo "," Medium ",1702," $10.00 "," $300.00 "," $510,600.00 "," $35,742.00 "," $474,858.00 "," $425,500.00 "," $49,358.00 ",5/1/2014,5," May ",2014
"Small Business",Germany," Paseo "," Medium ",1123," $10.00 "," $300.00 "," $336,900.00 "," $23,583.00 "," $313,317.00 "," $280,750.00 "," $32,567.00 ",9/1/2013,9," September ",2013
"Small Business",Canada," Carretera "," Medium ",1094," $3.00 "," $300.00 "," $328,200.00 "," $29,538.00 "," $298,662.00 "," $273,500.00 "," $25,162.00 ",6/1/2014,6," June ",2014
"Small Business",Canada," Paseo "," Medium ",1404," $10.00 "," $300.00 "," $421,200.00 "," $29,484.00 "," $391,716.00 "," $351,000.00 "," $40,716.00 ",11/1/2013,11," November ",2013
"Small Business",Canada," VTT "," Medium ",2436," $250.00 "," $300.00 "," $730,800.00 "," $43,848.00 "," $686,952.00 "," $609,000.00 "," $77,952.00 ",12/1/2013,12," December ",2013
"Small Business",Canada," Montana "," Medium ",3802.5," $5.00 "," $300.00 "," $1,140,750.00 "," $102,667.50 "," $1,038,082.50 "," $950,625.00 "," $87,457.50 ",4/1/2014,4," April ",2014
"Small Business",Mexico," Paseo "," Medium ",2565," $10.00 "," $300.00 "," $769,500.00 "," $69,255.00 "," $700,245.00 "," $641,250.00 "," $58,995.00 ",1/1/2014,1," January ",2014
"Small Business","United States of America"," Paseo "," Medium ",991," $10.00 "," $300.00 "," $297,300.00 "," $14,865.00 "," $282,435.00 "," $247,750.00 "," $34,685.00 ",6/1/2014,6," June ",2014
"Small Business",France," VTT "," Medium ",959," $250.00 "," $300.00 "," $287,700.00 "," $20,139.00 "," $267,561.00 "," $239,750.00 "," $27,811.00 ",2/1/2014,2," February ",2014
"Small Business",France," Velo "," Medium ",386," $120.00 "," $300.00 "," $115,800.00 "," $9,264.00 "," $106,536.00 "," $96,500.00 "," $10,036.00 ",11/1/2013,11," November ",2013
"Small Business",Mexico," Velo "," Medium ",635," $120.00 "," $300.00 "," $190,500.00 "," $15,240.00 "," $175,260.00 "," $158,750.00 "," $16,510.00 ",12/1/2014,12," December ",2014
"Small Business","United States of America"," Velo "," Medium ",1372," $120.00 "," $300.00 "," $411,600.00 "," $28,812.00 "," $382,788.00 "," $343,000.00 "," $39,788.00 ",12/1/2014,12," December ",2014
"Small Business",France," Montana "," Medium ",322," $5.00 "," $300.00 "," $96,600.00 "," $8,694.00 "," $87,906.00 "," $80,500.00 "," $7,406.00 ",9/1/2013,9," September ",2013
"Small Business",France," VTT "," Medium ",1221," $250.00 "," $300.00 "," $366,300.00 "," $21,978.00 "," $344,322.00 "," $305,250.00 "," $39,072.00 ",10/1/2013,10," October ",2013
"Small Business",France," Paseo "," Medium ",448," $10.00 "," $300.00 "," $134,400.00 "," $9,408.00 "," $124,992.00 "," $112,000.00 "," $12,992.00 ",6/1/2014,6," June ",2014
