Segment,Country,Product,"Discount Band","Units Sold","Manufacturing Price","Sale Price","Gross Sales",Discounts,Sales,COGS,Profit,Date,"Month Number","Month Name",Year
Government,Mexico," Paseo "," High ",905," $10.00 "," $20.00 "," $18,100.00 "," $2,172.00 "," $15,928.00 "," $9,050.00 "," $6,878.00 ",10/1/2014,10," October ",2014
Government,Mexico," Paseo "," High ",1715," $10.00 "," $20.00 "," $34,300.00 "," $4,116.00 "," $30,184.00 "," $17,150.00 "," $13,034.00 ",10/1/2013,10," October ",2013
Government,Mexico," Paseo "," High ",1197," $10.00 "," $350.00 "," $418,950.00 "," $50,274.00 "," $368,676.00 "," $311,220.00 "," $57,456.00 ",11/1/2014,11," November ",2014
Government,Mexico," Paseo "," High ",1233," $10.00 "," $20.00 "," $24,660.00 "," $2,959.20 "," $21,700.80 "," $12,330.00 "," $9,370.80 ",12/1/2014,12," December ",2014
Government,Mexico," Paseo "," Low ",1760," $10.00 "," $7.00 "," $12,320.00 "," $369.60 "," $11,950.40 "," $8,800.00 "," $3,150.40 ",9/1/2013,9," September ",2013
Government,France," Paseo "," Medium ",1496," $10.00 "," $350.00 "," $523,600.00 "," $31,416.00 "," $492,184.00 "," $388,960.00 "," $103,224.00 ",6/1/2014,6," June ",2014
Government,Germany," Paseo "," High ",1531," $10.00 "," $20.00 "," $30,620.00 "," $3,674.40 "," $26,945.60 "," $15,310.00 "," $11,635.60 ",12/1/2014,12," December ",2014
Government,Canada," Paseo "," Low ",4251," $10.00 "," $7.00 "," $29,757.00 "," $1,190.28 "," $28,566.72 "," $21,255.00 "," $7,311.72 ",1/1/2014,1," January ",2014
Government,"United States of America"," Paseo "," Low ",3450," $10.00 "," $350.00 "," $1,207,500.00 "," $48,300.00 "," $1,159,200.00 "," $897,000.00 "," $262,200.00 ",7/1/2014,7," July ",2014
Government,Canada," Paseo "," Low ",2074," $10.00 "," $20.00 "," $41,480.00 "," $1,659.20 "," $39,820.80 "," $20,740.00 "," $19,080.80 ",9/1/2014,9," September ",2014
Government,"United States of America"," Paseo "," Low ",1056," $10.00 "," $20.00 "," $21,120.00 "," $844.80 "," $20,275.20 "," $10,560.00 "," $9,715.20 ",9/1/2014,9," September ",2014
Government,"United States of America"," Paseo "," Low ",274," $10.00 "," $350.00 "," $95,900.00 "," $3,836.00 "," $92,064.00 "," $71,240.00 "," $20,824.00 ",12/1/2014,12," December ",2014
Government,Mexico," Paseo "," Medium ",2993," $10.00 "," $20.00 "," $59,860.00 "," $4,788.80 "," $55,071.20 "," $29,930.00 "," $25,141.20 ",9/1/2014,9," September ",2014
Government,Germany," Paseo "," Medium ",2146," $10.00 "," $350.00 "," $751,100.00 "," $60,088.00 "," $691,012.00 "," $557,960.00 "," $133,052.00 ",11/1/2013,11," November ",2013
Government,Mexico," Paseo "," Medium ",1946," $10.00 "," $7.00 "," $13,622.00 "," $1,089.76 "," $12,532.24 "," $9,730.00 "," $2,802.24 ",12/1/2013,12," December ",2013
Government,Mexico," Paseo "," Medium ",1362," $10.00 "," $350.00 "," $476,700.00 "," $38,136.00 "," $438,564.00 "," $354,120.00 "," $84,444.00 ",12/1/2014,12," December ",2014
Government,"United States of America"," Paseo "," High ",1438.5," $10.00 "," $7.00 "," $10,069.50 "," $1,309.04 "," $8,760.47 "," $7,192.50 "," $1,567.97 ",1/1/2014,1," January ",2014
Government,Germany," Paseo "," Medium ",1372," $10.00 "," $7.00 "," $9,604.00 "," $480.20 "," $9,123.80 "," $6,860.00 "," $2,263.80 ",1/1/2014,1," January ",2014
Government,Canada," Paseo "," Medium ",2349," $10.00 "," $7.00 "," $16,443.00 "," $822.15 "," $15,620.85 "," $11,745.00 "," $3,875.85 ",9/1/2013,9," September ",2013
Government,Mexico," Paseo "," Medium ",2689," $10.00 "," $7.00 "," $18,823.00 "," $941.15 "," $17,881.85 "," $13,445.00 "," $4,436.85 ",10/1/2014,10," October ",2014
Government,"United States of America"," Paseo "," High ",2641," $10.00 "," $20.00 "," $52,820.00 "," $6,866.60 "," $45,953.40 "," $26,410.00 "," $19,543.40 ",2/1/2014,2," February ",2014
Government,France," Paseo "," Medium ",1303," $10.00 "," $20.00 "," $26,060.00 "," $1,303.00 "," $24,757.00 "," $13,030.00 "," $11,727.00 ",2/1/2014,2," February ",2014
Government,"United States of America"," Paseo "," Medium ",2327," $10.00 "," $7.00 "," $16,289.00 "," $814.45 "," $15,474.55 "," $11,635.00 "," $3,839.55 ",5/1/2014,5," May ",2014
Government,"United States of America"," Paseo "," Medium ",602," $10.00 "," $350.00 "," $210,700.00 "," $10,535.00 "," $200,165.00 "," $156,520.00 "," $43,645.00 ",6/1/2014,6," June ",2014
Government,Canada," Paseo "," Medium ",1228," $10.00 "," $350.00 "," $429,800.00 "," $21,490.00 "," $408,310.00 "," $319,280.00 "," $89,030.00 ",10/1/2013,10," October ",2013
Government,Canada," Paseo "," Medium ",1389," $10.00 "," $20.00 "," $27,780.00 "," $1,389.00 "," $26,391.00 "," $13,890.00 "," $12,501.00 ",10/1/2013,10," October ",2013
Government,Germany," Paseo "," Medium ",2125," $10.00 "," $7.00 "," $14,875.00 "," $1,041.25 "," $13,833.75 "," $10,625.00 "," $3,208.75 ",12/1/2013,12," December ",2013
Government,France," Paseo "," Medium ",1535," $10.00 "," $20.00 "," $30,700.00 "," $2,149.00 "," $28,551.00 "," $15,350.00 "," $13,201.00 ",9/1/2014,9," September ",2014
Government,Germany," Paseo "," High ",2708," $10.00 "," $20.00 "," $54,160.00 "," $7,040.80 "," $47,119.20 "," $27,080.00 "," $20,039.20 ",2/1/2014,2," February ",2014
Government,Canada," Paseo "," High ",2632," $10.00 "," $350.00 "," $921,200.00 "," $119,756.00 "," $801,444.00 "," $684,320.00 "," $117,124.00 ",6/1/2014,6," June ",2014
Government,France," Paseo "," High ",2696," $10.00 "," $7.00 "," $18,872.00 "," $2,453.36 "," $16,418.64 "," $13,480.00 "," $2,938.64 ",8/1/2014,8," August ",2014
Government,Mexico," Paseo "," Medium ",2417," $10.00 "," $350.00 "," $845,950.00 "," $76,135.50 "," $769,814.50 "," $628,420.00 "," $141,394.50 ",1/1/2014,1," January ",2014
Government,Canada," Paseo "," High ",1249," $10.00 "," $20.00 "," $24,980.00 "," $3,247.40 "," $21,732.60 "," $12,490.00 "," $9,242.60 ",10/1/2014,10," October ",2014
Government,Germany," Paseo "," High ",357," $10.00 "," $350.00 "," $124,950.00 "," $16,243.50 "," $108,706.50 "," $92,820.00 "," $15,886.50 ",11/1/2014,11," November ",2014
Government,Canada," Paseo "," High ",723," $10.00 "," $7.00 "," $5,061.00 "," $759.15 "," $4,301.85 "," $3,615.00 "," $686.85 ",4/1/2014,4," April ",2014
Government,France," Paseo "," Medium ",2136," $10.00 "," $7.00 "," $14,952.00 "," $747.60 "," $14,204.40 "," $10,680.00 "," $3,524.40 ",12/1/2013,12," December ",2013
Government,Canada," Paseo "," High ",2428," $10.00 "," $20.00 "," $48,560.00 "," $6,798.40 "," $41,761.60 "," $24,280.00 "," $17,481.60 ",3/1/2014,3," March ",2014
Government,Mexico," Paseo "," High ",260," $10.00 "," $20.00 "," $5,200.00 "," $728.00 "," $4,472.00 "," $2,600.00 "," $1,872.00 ",2/1/2014,2," February ",2014
Government,France," Paseo "," High ",1731," $10.00 "," $7.00 "," $12,117.00 "," $1,696.38 "," $10,420.62 "," $8,655.00 "," $1,765.62 ",10/1/2014,10," October ",2014
Government,Canada," Paseo "," Medium ",257," $10.00 "," $7.00 "," $1,799.00 "," $143.92 "," $1,655.08 "," $1,285.00 "," $370.08 ",5/1/2014,5," May ",2014
Government,France," Paseo "," Medium ",1031," $10.00 "," $7.00 "," $7,217.00 "," $505.19 "," $6,711.81 "," $5,155.00 "," $1,556.81 ",9/1/2013,9," September ",2013
Government,"United States of America"," Paseo "," Medium ",973," $10.00 "," $20.00 "," $19,460.00 "," $1,751.40 "," $17,708.60 "," $9,730.00 "," $7,978.60 ",3/1/2014,3," March ",2014
Government,Mexico," Paseo "," Medium ",1038," $10.00 "," $20.00 "," $20,760.00 "," $1,868.40 "," $18,891.60 "," $10,380.00 "," $8,511.60 ",6/1/2014,6," June ",2014
Government,Germany," Paseo "," Medium ",360," $10.00 "," $7.00 "," $2,520.00 "," $226.80 "," $2,293.20 "," $1,800.00 "," $493.20 ",10/1/2014,10," October ",2014
Government,Canada," Paseo "," High ",700," $10.00 "," $350.00 "," $245,000.00 "," $34,300.00 "," $210,700.00 "," $182,000.00 "," $28,700.00 ",11/1/2014,11," November ",2014
Government,"United States of America"," Paseo "," High ",1177," $10.00 "," $350.00 "," $411,950.00 "," $57,673.00 "," $354,277.00 "," $306,020.00 "," $48,257.00 ",11/1/2014,11," November ",2014
Government,France," Paseo "," High ",1922," $10.00 "," $350.00 "," $672,700.00 "," $94,178.00 "," $578,522.00 "," $499,720.00 "," $78,802.00 ",11/1/2013,11," November ",2013
Government,"United States of America"," Paseo "," Medium ",2663," $10.00 "," $20.00 "," $53,260.00 "," $2,663.00 "," $50,597.00 "," $26,630.00 "," $23,967.00 ",12/1/2014,12," December ",2014
Government,Germany," Paseo "," Medium ",1259," $10.00 "," $7.00 "," $8,813.00 "," $705.04 "," $8,107.96 "," $6,295.00 "," $1,812.96 ",4/1/2014,4," April ",2014
Government,Germany," Paseo "," Medium ",1095," $10.00 "," $7.00 "," $7,665.00 "," $613.20 "," $7,051.80 "," $5,475.00 "," $1,576.80 ",5/1/2014,5," May ",2014
Government,France," Paseo "," High ",1954," $10.00 "," $20.00 "," $39,080.00 "," $3,908.00 "," $35,172.00 "," $19,540.00 "," $15,632.00 ",3/1/2014,3," March ",2014
Government,Germany," Paseo "," High ",241," $10.00 "," $20.00 "," $4,820.00 "," $482.00 "," $4,338.00 "," $2,410.00 "," $1,928.00 ",10/1/2014,10," October ",2014
Government,Canada," Paseo "," Medium ",1802," $10.00 "," $20.00 "," $36,040.00 "," $1,802.00 "," $34,238.00 "," $18,020.00 "," $16,218.00 ",12/1/2013,12," December ",2013
Government,Germany," Paseo "," High ",1158," $10.00 "," $20.00 "," $23,160.00 "," $3,474.00 "," $19,686.00 "," $11,580.00 "," $8,106.00 ",3/1/2014,3," March ",2014
Government,Mexico," Paseo "," High ",2535," $10.00 "," $7.00 "," $17,745.00 "," $2,661.75 "," $15,083.25 "," $12,675.00 "," $2,408.25 ",4/1/2014,4," April ",2014
Government,Mexico," Paseo "," High ",2851," $10.00 "," $350.00 "," $997,850.00 "," $149,677.50 "," $848,172.50 "," $741,260.00 "," $106,912.50 ",5/1/2014,5," May ",2014
Government,"United States of America"," Paseo "," High ",267," $10.00 "," $20.00 "," $5,340.00 "," $801.00 "," $4,539.00 "," $2,670.00 "," $1,869.00 ",10/1/2013,10," October ",2013
Government,"United States of America"," Paseo "," High ",2007," $10.00 "," $350.00 "," $702,450.00 "," $105,367.50 "," $597,082.50 "," $521,820.00 "," $75,262.50 ",11/1/2013,11," November ",2013
Government,France," Paseo "," Medium ",1757," $10.00 "," $20.00 "," $35,140.00 "," $2,108.40 "," $33,031.60 "," $17,570.00 "," $15,461.60 ",10/1/2013,10," October ",2013
Government,Mexico," Paseo "," High ",2151," $10.00 "," $350.00 "," $752,850.00 "," $112,927.50 "," $639,922.50 "," $559,260.00 "," $80,662.50 ",11/1/2013,11," November ",2013
Government,Mexico," Velo "," None ",1493," $120.00 "," $7.00 "," $10,451.00 "," $-   "," $10,451.00 "," $7,465.00 "," $2,986.00 ",1/1/2014,1," January ",2014
Government,Germany," Velo "," None ",1006," $120.00 "," $350.00 "," $352,100.00 "," $-   "," $352,100.00 "," $261,560.00 "," $90,540.00 ",6/1/2014,6," June ",2014
Government,Germany," Velo "," Medium ",1001," $120.00 "," $20.00 "," $20,020.00 "," $1,201.20 "," $18,818.80 "," $10,010.00 "," $8,808.80 ",8/1/2014,8," August ",2014
Government,Mexico," Velo "," High ",1395," $120.00 "," $350.00 "," $488,250.00 "," $58,590.00 "," $429,660.00 "," $362,700.00 "," $66,960.00 ",7/1/2014,7," July ",2014
Government,France," Velo "," Low ",639," $120.00 "," $7.00 "," $4,473.00 "," $44.73 "," $4,428.27 "," $3,195.00 "," $1,233.27 ",11/1/2014,11," November ",2014
Government,"United States of America"," Velo "," High ",986," $120.00 "," $350.00 "," $345,100.00 "," $41,412.00 "," $303,688.00 "," $256,360.00 "," $47,328.00 ",10/1/2014,10," October ",2014
Government,France," Velo "," Low ",3864," $120.00 "," $20.00 "," $77,280.00 "," $772.80 "," $76,507.20 "," $38,640.00 "," $37,867.20 ",4/1/2014,4," April ",2014
Government,Mexico," Velo "," Low ",362," $120.00 "," $7.00 "," $2,534.00 "," $25.34 "," $2,508.66 "," $1,810.00 "," $698.66 ",5/1/2014,5," May ",2014
Government,Canada," Velo "," Low ",2092," $120.00 "," $7.00 "," $14,644.00 "," $146.44 "," $14,497.56 "," $10,460.00 "," $4,037.56 ",11/1/2013,11," November ",2013
Government,Mexico," Velo "," High ",905," $120.00 "," $20.00 "," $18,100.00 "," $2,172.00 "," $15,928.00 "," $9,050.00 "," $6,878.00 ",10/1/2014,10," October ",2014
Government,France," Velo "," High ",1190," $120.00 "," $7.00 "," $8,330.00 "," $1,082.90 "," $7,247.10 "," $5,950.00 "," $1,297.10 ",6/1/2014,6," June ",2014
Government,"United States of America"," Velo "," Low ",1566," $120.00 "," $20.00 "," $31,320.00 "," $626.40 "," $30,693.60 "," $15,660.00 "," $15,033.60 ",10/1/2014,10," October ",2014
Government,Germany," Velo "," Low ",2966," $120.00 "," $350.00 "," $1,038,100.00 "," $20,762.00 "," $1,017,338.00 "," $771,160.00 "," $246,178.00 ",10/1/2013,10," October ",2013
Government,Germany," Velo "," Low ",2877," $120.00 "," $350.00 "," $1,006,950.00 "," $20,139.00 "," $986,811.00 "," $748,020.00 "," $238,791.00 ",10/1/2014,10," October ",2014
Government,Mexico," Velo "," Low ",544," $120.00 "," $20.00 "," $10,880.00 "," $217.60 "," $10,662.40 "," $5,440.00 "," $5,222.40 ",12/1/2013,12," December ",2013
Government,France," Velo "," Medium ",1033," $120.00 "," $20.00 "," $20,660.00 "," $1,033.00 "," $19,627.00 "," $10,330.00 "," $9,297.00 ",12/1/2013,12," December ",2013
Government,France," Velo "," Medium ",1579," $120.00 "," $20.00 "," $31,580.00 "," $1,579.00 "," $30,001.00 "," $15,790.00 "," $14,211.00 ",8/1/2014,8," August ",2014
Government,"United States of America"," Velo "," Medium ",2832," $120.00 "," $20.00 "," $56,640.00 "," $2,832.00 "," $53,808.00 "," $28,320.00 "," $25,488.00 ",8/1/2014,8," August ",2014
Government,"United States of America"," Velo "," Medium ",602," $120.00 "," $350.00 "," $210,700.00 "," $10,535.00 "," $200,165.00 "," $156,520.00 "," $43,645.00 ",6/1/2014,6," June ",2014
Government,Canada," Velo "," Low ",3850.5," $120.00 "," $20.00 "," $77,010.00 "," $2,310.30 "," $74,699.70 "," $38,505.00 "," $36,194.70 ",4/1/2014,4," April ",2014
Government,"United States of America"," Velo "," Low ",736," $120.00 "," $20.00 "," $14,720.00 "," $588.80 "," $14,131.20 "," $7,360.00 "," $6,771.20 ",9/1/2013,9," September ",2013
Government,Canada," Velo "," Low ",2646," $120.00 "," $20.00 "," $52,920.00 "," $2,116.80 "," $50,803.20 "," $26,460.00 "," $24,343.20 ",9/1/2013,9," September ",2013
Government,France," Velo "," Low ",2177," $120.00 "," $350.00 "," $761,950.00 "," $30,478.00 "," $731,472.00 "," $566,020.00 "," $165,452.00 ",10/1/2014,10," October ",2014
Government,Canada," Velo "," High ",1808," $120.00 "," $7.00 "," $12,656.00 "," $1,392.16 "," $11,263.84 "," $9,040.00 "," $2,223.84 ",11/1/2014,11," November ",2014
Government,"United States of America"," Velo "," Medium ",2907," $120.00 "," $7.00 "," $20,349.00 "," $1,627.92 "," $18,721.08 "," $14,535.00 "," $4,186.08 ",6/1/2014,6," June ",2014
Government,Germany," Velo "," Medium ",2338," $120.00 "," $7.00 "," $16,366.00 "," $1,309.28 "," $15,056.72 "," $11,690.00 "," $3,366.72 ",6/1/2014,6," June ",2014
Government,France," Velo "," Medium ",1976," $120.00 "," $20.00 "," $39,520.00 "," $2,766.40 "," $36,753.60 "," $19,760.00 "," $16,993.60 ",10/1/2014,10," October ",2014
Government,"United States of America"," Velo "," High ",606," $120.00 "," $20.00 "," $12,120.00 "," $1,696.80 "," $10,423.20 "," $6,060.00 "," $4,363.20 ",4/1/2014,4," April ",2014
Government,Germany," Velo "," Medium ",588," $120.00 "," $20.00 "," $11,760.00 "," $823.20 "," $10,936.80 "," $5,880.00 "," $5,056.80 ",12/1/2013,12," December ",2013
Government,"United States of America"," Velo "," Medium ",1421," $120.00 "," $20.00 "," $28,420.00 "," $1,989.40 "," $26,430.60 "," $14,210.00 "," $12,220.60 ",12/1/2013,12," December ",2013
Government,Germany," Velo "," Medium ",1307," $120.00 "," $350.00 "," $457,450.00 "," $41,170.50 "," $416,279.50 "," $339,820.00 "," $76,459.50 ",7/1/2014,7," July ",2014
Government,Canada," Velo "," Medium ",1269," $120.00 "," $350.00 "," $444,150.00 "," $39,973.50 "," $404,176.50 "," $329,940.00 "," $74,236.50 ",10/1/2014,10," October ",2014
Government,Canada," Velo "," High ",2632," $120.00 "," $350.00 "," $921,200.00 "," $119,756.00 "," $801,444.00 "," $684,320.00 "," $117,124.00 ",6/1/2014,6," June ",2014
Government,Mexico," Velo "," Medium ",1498," $120.00 "," $7.00 "," $10,486.00 "," $629.16 "," $9,856.84 "," $7,490.00 "," $2,366.84 ",6/1/2014,6," June ",2014
Government,Canada," Velo "," Medium ",1582," $120.00 "," $7.00 "," $11,074.00 "," $775.18 "," $10,298.82 "," $7,910.00 "," $2,388.82 ",12/1/2014,12," December ",2014
Government,"United States of America"," Velo "," Medium ",547," $120.00 "," $7.00 "," $3,829.00 "," $268.03 "," $3,560.97 "," $2,735.00 "," $825.97 ",11/1/2014,11," November ",2014
Government,Canada," Velo "," Medium ",1135," $120.00 "," $7.00 "," $7,945.00 "," $556.15 "," $7,388.85 "," $5,675.00 "," $1,713.85 ",6/1/2014,6," June ",2014
Government,France," Velo "," Medium ",1496," $120.00 "," $350.00 "," $523,600.00 "," $31,416.00 "," $492,184.00 "," $388,960.00 "," $103,224.00 ",6/1/2014,6," June ",2014
Government,France," Velo "," Medium ",2076," $120.00 "," $350.00 "," $726,600.00 "," $43,596.00 "," $683,004.00 "," $539,760.00 "," $143,244.00 ",10/1/2013,10," October ",2013
Government,France," Velo "," High ",2805," $120.00 "," $20.00 "," $56,100.00 "," $6,171.00 "," $49,929.00 "," $28,050.00 "," $21,879.00 ",9/1/2013,9," September ",2013
Government,Mexico," Velo "," Medium ",1333," $120.00 "," $7.00 "," $9,331.00 "," $559.86 "," $8,771.14 "," $6,665.00 "," $2,106.14 ",11/1/2014,11," November ",2014
Government,France," Velo "," High ",639," $120.00 "," $350.00 "," $223,650.00 "," $22,365.00 "," $201,285.00 "," $166,140.00 "," $35,145.00 ",7/1/2014,7," July ",2014
Government,Germany," Velo "," High ",241," $120.00 "," $20.00 "," $4,820.00 "," $482.00 "," $4,338.00 "," $2,410.00 "," $1,928.00 ",10/1/2014,10," October ",2014
Government,Germany," Velo "," High ",2665," $120.00 "," $7.00 "," $18,655.00 "," $1,865.50 "," $16,789.50 "," $13,325.00 "," $3,464.50 ",11/1/2014,11," November ",2014
Government,Mexico," Velo "," High ",344," $120.00 "," $350.00 "," $120,400.00 "," $13,244.00 "," $107,156.00 "," $89,440.00 "," $17,716.00 ",10/1/2013,10," October ",2013
Government,Mexico," Velo "," Medium ",609," $120.00 "," $20.00 "," $12,180.00 "," $852.60 "," $11,327.40 "," $6,090.00 "," $5,237.40 ",8/1/2014,8," August ",2014
Government,France," VTT "," None ",1527," $250.00 "," $350.00 "," $534,450.00 "," $-   "," $534,450.00 "," $397,020.00 "," $137,430.00 ",9/1/2013,9," September ",2013
Government,Canada," VTT "," None ",1817," $250.00 "," $20.00 "," $36,340.00 "," $-   "," $36,340.00 "," $18,170.00 "," $18,170.00 ",12/1/2014,12," December ",2014
Government,Canada," VTT "," Low ",1326," $250.00 "," $7.00 "," $9,282.00 "," $92.82 "," $9,189.18 "," $6,630.00 "," $2,559.18 ",3/1/2014,3," March ",2014
Government,Germany," VTT "," Low ",263," $250.00 "," $7.00 "," $1,841.00 "," $18.41 "," $1,822.59 "," $1,315.00 "," $507.59 ",3/1/2014,3," March ",2014
Government,Canada," VTT "," Low ",943.5," $250.00 "," $350.00 "," $330,225.00 "," $3,302.25 "," $326,922.75 "," $245,310.00 "," $81,612.75 ",4/1/2014,4," April ",2014
Government,Germany," VTT "," Low ",2877," $250.00 "," $350.00 "," $1,006,950.00 "," $20,139.00 "," $986,811.00 "," $748,020.00 "," $238,791.00 ",10/1/2014,10," October ",2014
Government,"United States of America"," VTT "," Low ",266," $250.00 "," $350.00 "," $93,100.00 "," $1,862.00 "," $91,238.00 "," $69,160.00 "," $22,078.00 ",12/1/2013,12," December ",2013
Government,Mexico," VTT "," Low ",1940," $250.00 "," $350.00 "," $679,000.00 "," $13,580.00 "," $665,420.00 "," $504,400.00 "," $161,020.00 ",12/1/2013,12," December ",2013
Government,Mexico," VTT "," Low ",1642," $250.00 "," $350.00 "," $574,700.00 "," $17,241.00 "," $557,459.00 "," $426,920.00 "," $130,539.00 ",8/1/2014,8," August ",2014
Government,"United States of America"," VTT "," Low ",349," $250.00 "," $350.00 "," $122,150.00 "," $4,886.00 "," $117,264.00 "," $90,740.00 "," $26,524.00 ",9/1/2013,9," September ",2013
Government,France," VTT "," Low ",2177," $250.00 "," $350.00 "," $761,950.00 "," $30,478.00 "," $731,472.00 "," $566,020.00 "," $165,452.00 ",10/1/2014,10," October ",2014
Government,Mexico," VTT "," Low ",1397," $250.00 "," $350.00 "," $488,950.00 "," $4,889.50 "," $484,060.50 "," $363,220.00 "," $120,840.50 ",10/1/2014,10," October ",2014
Government,Mexico," VTT "," Medium ",2689," $250.00 "," $7.00 "," $18,823.00 "," $941.15 "," $17,881.85 "," $13,445.00 "," $4,436.85 ",10/1/2014,10," October ",2014
Government,"United States of America"," VTT "," Medium ",436.5," $250.00 "," $20.00 "," $8,730.00 "," $698.40 "," $8,031.60 "," $4,365.00 "," $3,666.60 ",7/1/2014,7," July ",2014
Government,"United States of America"," VTT "," Medium ",1351.5," $250.00 "," $350.00 "," $473,025.00 "," $42,572.25 "," $430,452.75 "," $351,390.00 "," $79,062.75 ",4/1/2014,4," April ",2014
Government,Canada," VTT "," Medium ",1582," $250.00 "," $7.00 "," $11,074.00 "," $775.18 "," $10,298.82 "," $7,910.00 "," $2,388.82 ",12/1/2014,12," December ",2014
Government,Germany," VTT "," Medium ",360," $250.00 "," $7.00 "," $2,520.00 "," $226.80 "," $2,293.20 "," $1,800.00 "," $493.20 ",10/1/2014,10," October ",2014
Government,France," VTT "," Medium ",2682," $250.00 "," $20.00 "," $53,640.00 "," $4,827.60 "," $48,812.40 "," $26,820.00 "," $21,992.40 ",11/1/2013,11," November ",2013
Government,Mexico," VTT "," Medium ",521," $250.00 "," $7.00 "," $3,647.00 "," $328.23 "," $3,318.77 "," $2,605.00 "," $713.77 ",12/1/2014,12," December ",2014
Government,"United States of America"," VTT "," High ",2807," $250.00 "," $350.00 "," $982,450.00 "," $98,245.00 "," $884,205.00 "," $729,820.00 "," $154,385.00 ",8/1/2014,8," August ",2014
Government,Germany," VTT "," High ",1870," $250.00 "," $350.00 "," $654,500.00 "," $65,450.00 "," $589,050.00 "," $486,200.00 "," $102,850.00 ",12/1/2013,12," December ",2013
Government,France," VTT "," Medium ",381," $250.00 "," $350.00 "," $133,350.00 "," $10,668.00 "," $122,682.00 "," $99,060.00 "," $23,622.00 ",8/1/2014,8," August ",2014
Government,Germany," VTT "," Medium ",422," $250.00 "," $350.00 "," $147,700.00 "," $11,816.00 "," $135,884.00 "," $109,720.00 "," $26,164.00 ",8/1/2014,8," August ",2014
Government,"United States of America"," VTT "," High ",986," $250.00 "," $350.00 "," $345,100.00 "," $41,412.00 "," $303,688.00 "," $256,360.00 "," $47,328.00 ",10/1/2014,10," October ",2014
Government,"United States of America"," VTT "," Medium ",570," $250.00 "," $7.00 "," $3,990.00 "," $199.50 "," $3,790.50 "," $2,850.00 "," $940.50 ",12/1/2014,12," December ",2014
Government,"United States of America"," VTT "," Medium ",2663," $250.00 "," $20.00 "," $53,260.00 "," $2,663.00 "," $50,597.00 "," $26,630.00 "," $23,967.00 ",12/1/2014,12," December ",2014
Government,Canada," VTT "," High ",2935," $250.00 "," $20.00 "," $58,700.00 "," $6,457.00 "," $52,243.00 "," $29,350.00 "," $22,893.00 ",11/1/2013,11," November ",2013
Government,France," VTT "," High ",1491," $250.00 "," $7.00 "," $10,437.00 "," $1,252.44 "," $9,184.56 "," $7,455.00 "," $1,729.56 ",3/1/2014,3," March ",2014
Government,Germany," VTT "," High ",1531," $250.00 "," $20.00 "," $30,620.00 "," $3,674.40 "," $26,945.60 "," $15,310.00 "," $11,635.60 ",12/1/2014,12," December ",2014
Government,Mexico," VTT "," High ",1233," $250.00 "," $20.00 "," $24,660.00 "," $2,959.20 "," $21,700.80 "," $12,330.00 "," $9,370.80 ",12/1/2014,12," December ",2014
Government,Mexico," VTT "," High ",2903," $250.00 "," $7.00 "," $20,321.00 "," $2,844.94 "," $17,476.06 "," $14,515.00 "," $2,961.06 ",3/1/2014,3," March ",2014
Government,France," VTT "," High ",1281," $250.00 "," $350.00 "," $448,350.00 "," $62,769.00 "," $385,581.00 "," $333,060.00 "," $52,521.00 ",12/1/2013,12," December ",2013
Government,Germany," VTT "," Medium ",2297," $250.00 "," $20.00 "," $45,940.00 "," $2,297.00 "," $43,643.00 "," $22,970.00 "," $20,673.00 ",11/1/2013,11," November ",2013
Government,"United States of America"," VTT "," Medium ",1265," $250.00 "," $20.00 "," $25,300.00 "," $1,265.00 "," $24,035.00 "," $12,650.00 "," $11,385.00 ",11/1/2013,11," November ",2013
Government,"United States of America"," VTT "," High ",1579," $250.00 "," $7.00 "," $11,053.00 "," $1,215.83 "," $9,837.17 "," $7,895.00 "," $1,942.17 ",3/1/2014,3," March ",2014
Government,Mexico," VTT "," Medium ",1123," $250.00 "," $20.00 "," $22,460.00 "," $1,347.60 "," $21,112.40 "," $11,230.00 "," $9,882.40 ",11/1/2013,11," November ",2013
Government,Canada," VTT "," High ",623," $250.00 "," $350.00 "," $218,050.00 "," $26,166.00 "," $191,884.00 "," $161,980.00 "," $29,904.00 ",9/1/2013,9," September ",2013
Government,France," VTT "," Medium ",2487," $250.00 "," $7.00 "," $17,409.00 "," $870.45 "," $16,538.55 "," $12,435.00 "," $4,103.55 ",12/1/2014,12," December ",2014
Government,Mexico," VTT "," Medium ",1498," $250.00 "," $7.00 "," $10,486.00 "," $629.16 "," $9,856.84 "," $7,490.00 "," $2,366.84 ",6/1/2014,6," June ",2014
Government,Germany," VTT "," High ",280," $250.00 "," $7.00 "," $1,960.00 "," $274.40 "," $1,685.60 "," $1,400.00 "," $285.60 ",12/1/2014,12," December ",2014
Government,France," VTT "," Medium ",574.5," $250.00 "," $350.00 "," $201,075.00 "," $16,086.00 "," $184,989.00 "," $149,370.00 "," $35,619.00 ",4/1/2014,4," April ",2014
Government,Canada," VTT "," High ",865.5," $250.00 "," $20.00 "," $17,310.00 "," $2,596.50 "," $14,713.50 "," $8,655.00 "," $6,058.50 ",7/1/2014,7," July ",2014
Government,"United States of America"," VTT "," High ",267," $250.00 "," $20.00 "," $5,340.00 "," $801.00 "," $4,539.00 "," $2,670.00 "," $1,869.00 ",10/1/2013,10," October ",2013
