Segment,Country,Product,"Discount Band","Units Sold","Manufacturing Price","Sale Price","Gross Sales",Discounts,Sales,COGS,Profit,Date,"Month Number","Month Name",Year
Government,Mexico," Amarilla "," High ",2039," $260.00 "," $20.00 "," $40,780.00 "," $4,078.00 "," $36,702.00 "," $20,390.00 "," $16,312.00 ",5/1/2014,5," May ",2014
Government,France," Amarilla "," High ",1731," $260.00 "," $7.00 "," $12,117.00 "," $1,696.38 "," $10,420.62 "," $8,655.00 "," $1,765.62 ",10/1/2014,10," October ",2014
Government,Mexico," Amarilla "," High ",1727," $260.00 "," $7.00 "," $12,089.00 "," $1,692.46 "," $10,396.54 "," $8,635.00 "," $1,761.54 ",10/1/2013,10," October ",2013
Government,Canada," Amarilla "," High ",707," $260.00 "," $350.00 "," $247,450.00 "," $24,745.00 "," $222,705.00 "," $183,820.00 "," $38,885.00 ",9/1/2014,9," September ",2014
Government,Canada," Montana "," High ",200," $5.00 "," $350.00 "," $70,000.00 "," $9,800.00 "," $60,200.00 "," $52,000.00 "," $8,200.00 ",5/1/2014,5," May ",2014
Government,"United States of America"," VTT "," High ",986," $250.00 "," $350.00 "," $345,100.00 "," $41,412.00 "," $303,688.00 "," $256,360.00 "," $47,328.00 ",10/1/2014,10," October ",2014
Government,Germany," Paseo "," High ",1158," $10.00 "," $20.00 "," $23,160.00 "," $3,474.00 "," $19,686.00 "," $11,580.00 "," $8,106.00 ",3/1/2014,3," March ",2014
Government,Mexico," Paseo "," High ",2535," $10.00 "," $7.00 "," $17,745.00 "," $2,661.75 "," $15,083.25 "," $12,675.00 "," $2,408.25 ",4/1/2014,4," April ",2014
Government,Mexico," Paseo "," High ",2851," $10.00 "," $350.00 "," $997,850.00 "," $149,677.50 "," $848,172.50 "," $741,260.00 "," $106,912.50 ",5/1/2014,5," May ",2014
Government,"United States of America"," Paseo "," High ",267," $10.00 "," $20.00 "," $5,340.00 "," $801.00 "," $4,539.00 "," $2,670.00 "," $1,869.00 ",10/1/2013,10," October ",2013
Government,"United States of America"," Paseo "," High ",1438.5," $10.00 "," $7.00 "," $10,069.50 "," $1,309.04 "," $8,760.47 "," $7,192.50 "," $1,567.97 ",1/1/2014,1," January ",2014
Government,"United States of America"," Paseo "," High ",2007," $10.00 "," $350.00 "," $702,450.00 "," $105,367.50 "," $597,082.50 "," $521,820.00 "," $75,262.50 ",11/1/2013,11," November ",2013
Government,Mexico," Paseo "," High ",2151," $10.00 "," $350.00 "," $752,850.00 "," $112,927.50 "," $639,922.50 "," $559,260.00 "," $80,662.50 ",11/1/2013,11," November ",2013
Government,France," Paseo "," High ",2532," $10.00 "," $7.00 "," $17,724.00 "," $1,949.64 "," $15,774.36 "," $12,660.00 "," $3,114.36 ",4/1/2014,4," April ",2014
Government,France," Paseo "," High ",293," $10.00 "," $20.00 "," $5,860.00 "," $879.00 "," $4,981.00 "," $2,930.00 "," $2,051.00 ",12/1/2014,12," December ",2014
Government,"United States of America"," VTT "," High ",1579," $250.00 "," $7.00 "," $11,053.00 "," $1,215.83 "," $9,837.17 "," $7,895.00 "," $1,942.17 ",3/1/2014,3," March ",2014
Government,Mexico," VTT "," High ",1233," $250.00 "," $20.00 "," $24,660.00 "," $2,959.20 "," $21,700.80 "," $12,330.00 "," $9,370.80 ",12/1/2014,12," December ",2014
Government,Germany," Carretera "," High ",792," $3.00 "," $350.00 "," $277,200.00 "," $30,492.00 "," $246,708.00 "," $205,920.00 "," $40,788.00 ",3/1/2014,3," March ",2014
Government,Canada," Montana "," High ",1249," $5.00 "," $20.00 "," $24,980.00 "," $3,247.40 "," $21,732.60 "," $12,490.00 "," $9,242.60 ",10/1/2014,10," October ",2014
Government,Canada," VTT "," High ",865.5," $250.00 "," $20.00 "," $17,310.00 "," $2,596.50 "," $14,713.50 "," $8,655.00 "," $6,058.50 ",7/1/2014,7," July ",2014
Government,"United States of America"," VTT "," High ",267," $250.00 "," $20.00 "," $5,340.00 "," $801.00 "," $4,539.00 "," $2,670.00 "," $1,869.00 ",10/1/2013,10," October ",2013
Government,"United States of America"," Amarilla "," High ",270," $260.00 "," $350.00 "," $94,500.00 "," $11,340.00 "," $83,160.00 "," $70,200.00 "," $12,960.00 ",2/1/2014,2," February ",2014
Government,Mexico," Carretera "," High ",2706," $3.00 "," $7.00 "," $18,942.00 "," $2,083.62 "," $16,858.38 "," $13,530.00 "," $3,328.38 ",11/1/2013,11," November ",2013
Government,France," VTT "," High ",293," $250.00 "," $20.00 "," $5,860.00 "," $879.00 "," $4,981.00 "," $2,930.00 "," $2,051.00 ",12/1/2014,12," December ",2014
Government,Mexico," Montana "," High ",1368," $5.00 "," $7.00 "," $9,576.00 "," $1,436.40 "," $8,139.60 "," $6,840.00 "," $1,299.60 ",2/1/2014,2," February ",2014
Government,Canada," Paseo "," High ",723," $10.00 "," $7.00 "," $5,061.00 "," $759.15 "," $4,301.85 "," $3,615.00 "," $686.85 ",4/1/2014,4," April ",2014
Midmarket,Mexico," Velo "," High ",655," $120.00 "," $15.00 "," $9,825.00 "," $1,080.75 "," $8,744.25 "," $6,550.00 "," $2,194.25 ",9/1/2013,9," September ",2013
Midmarket,Mexico," Amarilla "," High ",2157," $260.00 "," $15.00 "," $32,355.00 "," $3,559.05 "," $28,795.95 "," $21,570.00 "," $7,225.95 ",12/1/2014,12," December ",2014
Midmarket,Canada," Carretera "," High ",2689," $3.00 "," $15.00 "," $40,335.00 "," $4,840.20 "," $35,494.80 "," $26,890.00 "," $8,604.80 ",11/1/2014,11," November ",2014
Midmarket,"United States of America"," Montana "," High ",677," $5.00 "," $15.00 "," $10,155.00 "," $1,218.60 "," $8,936.40 "," $6,770.00 "," $2,166.40 ",3/1/2014,3," March ",2014
Midmarket,Mexico," Paseo "," High ",380," $10.00 "," $15.00 "," $5,700.00 "," $684.00 "," $5,016.00 "," $3,800.00 "," $1,216.00 ",12/1/2013,12," December ",2013
Midmarket,France," VTT "," High ",3874.5," $250.00 "," $15.00 "," $58,117.50 "," $6,974.10 "," $51,143.40 "," $38,745.00 "," $12,398.40 ",7/1/2014,7," July ",2014
Midmarket,Canada," Amarilla "," High ",1743," $260.00 "," $15.00 "," $26,145.00 "," $3,660.30 "," $22,484.70 "," $17,430.00 "," $5,054.70 ",10/1/2013,10," October ",2013
Midmarket,Germany," Paseo "," High ",278," $10.00 "," $15.00 "," $4,170.00 "," $583.80 "," $3,586.20 "," $2,780.00 "," $806.20 ",2/1/2014,2," February ",2014
Midmarket,"United States of America"," Amarilla "," High ",2548," $260.00 "," $15.00 "," $38,220.00 "," $4,586.40 "," $33,633.60 "," $25,480.00 "," $8,153.60 ",11/1/2013,11," November ",2013
Midmarket,"United States of America"," Paseo "," High ",1767," $10.00 "," $15.00 "," $26,505.00 "," $3,710.70 "," $22,794.30 "," $17,670.00 "," $5,124.30 ",9/1/2014,9," September ",2014
Midmarket,Mexico," Amarilla "," High ",1870," $260.00 "," $15.00 "," $28,050.00 "," $3,927.00 "," $24,123.00 "," $18,700.00 "," $5,423.00 ",11/1/2013,11," November ",2013
Midmarket,"United States of America"," Carretera "," High ",2567," $3.00 "," $15.00 "," $38,505.00 "," $5,005.65 "," $33,499.35 "," $25,670.00 "," $7,829.35 ",6/1/2014,6," June ",2014
Midmarket,"United States of America"," VTT "," High ",2567," $250.00 "," $15.00 "," $38,505.00 "," $5,005.65 "," $33,499.35 "," $25,670.00 "," $7,829.35 ",6/1/2014,6," June ",2014
Midmarket,Canada," Paseo "," High ",1565," $10.00 "," $15.00 "," $23,475.00 "," $3,051.75 "," $20,423.25 "," $15,650.00 "," $4,773.25 ",10/1/2014,10," October ",2014
Midmarket,Canada," Paseo "," High ",2470," $10.00 "," $15.00 "," $37,050.00 "," $5,187.00 "," $31,863.00 "," $24,700.00 "," $7,163.00 ",9/1/2013,9," September ",2013
Midmarket,France," Montana "," High ",2072," $5.00 "," $15.00 "," $31,080.00 "," $3,108.00 "," $27,972.00 "," $20,720.00 "," $7,252.00 ",12/1/2014,12," December ",2014
Midmarket,Canada," Paseo "," High ",1614," $10.00 "," $15.00 "," $24,210.00 "," $3,631.50 "," $20,578.50 "," $16,140.00 "," $4,438.50 ",4/1/2014,4," April ",2014
Midmarket,France," Paseo "," High ",2167," $10.00 "," $15.00 "," $32,505.00 "," $3,250.50 "," $29,254.50 "," $21,670.00 "," $7,584.50 ",10/1/2013,10," October ",2013
Midmarket,Germany," Carretera "," High ",1513," $3.00 "," $15.00 "," $22,695.00 "," $3,177.30 "," $19,517.70 "," $15,130.00 "," $4,387.70 ",11/1/2014,11," November ",2014
Midmarket,Canada," Paseo "," High ",2559," $10.00 "," $15.00 "," $38,385.00 "," $5,757.75 "," $32,627.25 "," $25,590.00 "," $7,037.25 ",8/1/2014,8," August ",2014
Midmarket,Canada," Carretera "," High ",2300," $3.00 "," $15.00 "," $34,500.00 "," $4,830.00 "," $29,670.00 "," $23,000.00 "," $6,670.00 ",12/1/2014,12," December ",2014
Midmarket,Germany," Velo "," High ",681," $120.00 "," $15.00 "," $10,215.00 "," $1,021.50 "," $9,193.50 "," $6,810.00 "," $2,383.50 ",1/1/2014,1," January ",2014
Midmarket,Germany," Paseo "," High ",1175," $10.00 "," $15.00 "," $17,625.00 "," $2,643.75 "," $14,981.25 "," $11,750.00 "," $3,231.25 ",10/1/2014,10," October ",2014
Midmarket,France," Velo "," High ",3997.5," $120.00 "," $15.00 "," $59,962.50 "," $7,795.13 "," $52,167.38 "," $39,975.00 "," $12,192.38 ",1/1/2014,1," January ",2014
Midmarket,Germany," Velo "," High ",510," $120.00 "," $15.00 "," $7,650.00 "," $765.00 "," $6,885.00 "," $5,100.00 "," $1,785.00 ",4/1/2014,4," April ",2014
Midmarket,"United States of America"," Velo "," High ",790," $120.00 "," $15.00 "," $11,850.00 "," $1,185.00 "," $10,665.00 "," $7,900.00 "," $2,765.00 ",5/1/2014,5," May ",2014
Midmarket,Mexico," VTT "," High ",641," $250.00 "," $15.00 "," $9,615.00 "," $961.50 "," $8,653.50 "," $6,410.00 "," $2,243.50 ",7/1/2014,7," July ",2014
Midmarket,Germany," Velo "," High ",660," $120.00 "," $15.00 "," $9,900.00 "," $1,287.00 "," $8,613.00 "," $6,600.00 "," $2,013.00 ",9/1/2013,9," September ",2013
Midmarket,France," Velo "," High ",2826," $120.00 "," $15.00 "," $42,390.00 "," $6,358.50 "," $36,031.50 "," $28,260.00 "," $7,771.50 ",5/1/2014,5," May ",2014
Midmarket,Canada," Montana "," High ",2300," $5.00 "," $15.00 "," $34,500.00 "," $4,830.00 "," $29,670.00 "," $23,000.00 "," $6,670.00 ",12/1/2014,12," December ",2014
Midmarket,France," VTT "," High ",2167," $250.00 "," $15.00 "," $32,505.00 "," $3,250.50 "," $29,254.50 "," $21,670.00 "," $7,584.50 ",10/1/2013,10," October ",2013
Midmarket,France," Amarilla "," High ",2072," $260.00 "," $15.00 "," $31,080.00 "," $3,108.00 "," $27,972.00 "," $20,720.00 "," $7,252.00 ",12/1/2014,12," December ",2014
Midmarket,Canada," Paseo "," High ",1743," $10.00 "," $15.00 "," $26,145.00 "," $3,660.30 "," $22,484.70 "," $17,430.00 "," $5,054.70 ",10/1/2013,10," October ",2013
Midmarket,Germany," VTT "," High ",492," $250.00 "," $15.00 "," $7,380.00 "," $1,107.00 "," $6,273.00 "," $4,920.00 "," $1,353.00 ",7/1/2014,7," July ",2014
Midmarket,Canada," Velo "," High ",384," $120.00 "," $15.00 "," $5,760.00 "," $633.60 "," $5,126.40 "," $3,840.00 "," $1,286.40 ",1/1/2014,1," January ",2014
Midmarket,Germany," VTT "," High ",1175," $250.00 "," $15.00 "," $17,625.00 "," $2,643.75 "," $14,981.25 "," $11,750.00 "," $3,231.25 ",10/1/2014,10," October ",2014
Midmarket,Canada," VTT "," High ",1565," $250.00 "," $15.00 "," $23,475.00 "," $3,051.75 "," $20,423.25 "," $15,650.00 "," $4,773.25 ",10/1/2014,10," October ",2014
Midmarket,"United States of America"," Amarilla "," High ",3199.5," $260.00 "," $15.00 "," $47,992.50 "," $5,279.18 "," $42,713.33 "," $31,995.00 "," $10,718.33 ",7/1/2014,7," July ",2014
Midmarket,Canada," Carretera "," High ",1560," $3.00 "," $15.00 "," $23,400.00 "," $2,574.00 "," $20,826.00 "," $15,600.00 "," $5,226.00 ",11/1/2013,11," November ",2013
Midmarket,Mexico," Montana "," High ",2157," $5.00 "," $15.00 "," $32,355.00 "," $3,559.05 "," $28,795.95 "," $21,570.00 "," $7,225.95 ",12/1/2014,12," December ",2014
Midmarket,Mexico," Paseo "," High ",1984," $10.00 "," $15.00 "," $29,760.00 "," $3,273.60 "," $26,486.40 "," $19,840.00 "," $6,646.40 ",8/1/2014,8," August ",2014
"Small Business",Germany," Paseo "," High ",807," $10.00 "," $300.00 "," $242,100.00 "," $31,473.00 "," $210,627.00 "," $201,750.00 "," $8,877.00 ",1/1/2014,1," January ",2014
"Small Business",Mexico," Velo "," High ",2605," $120.00 "," $300.00 "," $781,500.00 "," $101,595.00 "," $679,905.00 "," $651,250.00 "," $28,655.00 ",11/1/2013,11," November ",2013
"Small Business","United States of America"," Amarilla "," High ",2993," $260.00 "," $300.00 "," $897,900.00 "," $89,790.00 "," $808,110.00 "," $748,250.00 "," $59,860.00 ",3/1/2014,3," March ",2014
"Small Business","United States of America"," VTT "," High ",2294," $250.00 "," $300.00 "," $688,200.00 "," $68,820.00 "," $619,380.00 "," $573,500.00 "," $45,880.00 ",10/1/2013,10," October ",2013
"Small Business",Mexico," VTT "," High ",432," $250.00 "," $300.00 "," $129,600.00 "," $12,960.00 "," $116,640.00 "," $108,000.00 "," $8,640.00 ",9/1/2014,9," September ",2014
"Small Business",Mexico," Carretera "," High ",801," $3.00 "," $300.00 "," $240,300.00 "," $33,642.00 "," $206,658.00 "," $200,250.00 "," $6,408.00 ",7/1/2014,7," July ",2014
"Small Business",France," Velo "," High ",853," $120.00 "," $300.00 "," $255,900.00 "," $25,590.00 "," $230,310.00 "," $213,250.00 "," $17,060.00 ",12/1/2014,12," December ",2014
"Small Business",Canada," Carretera "," High ",1496," $3.00 "," $300.00 "," $448,800.00 "," $62,832.00 "," $385,968.00 "," $374,000.00 "," $11,968.00 ",10/1/2014,10," October ",2014
"Small Business","United States of America"," Carretera "," High ",1010," $3.00 "," $300.00 "," $303,000.00 "," $42,420.00 "," $260,580.00 "," $252,500.00 "," $8,080.00 ",10/1/2014,10," October ",2014
"Small Business","United States of America"," Velo "," High ",2460," $120.00 "," $300.00 "," $738,000.00 "," $103,320.00 "," $634,680.00 "," $615,000.00 "," $19,680.00 ",7/1/2014,7," July ",2014
"Small Business",Canada," Velo "," High ",269," $120.00 "," $300.00 "," $80,700.00 "," $11,298.00 "," $69,402.00 "," $67,250.00 "," $2,152.00 ",10/1/2013,10," October ",2013
"Small Business",Germany," Velo "," High ",2536," $120.00 "," $300.00 "," $760,800.00 "," $106,512.00 "," $654,288.00 "," $634,000.00 "," $20,288.00 ",11/1/2013,11," November ",2013
"Small Business","United States of America"," Velo "," High ",2294," $120.00 "," $300.00 "," $688,200.00 "," $68,820.00 "," $619,380.00 "," $573,500.00 "," $45,880.00 ",10/1/2013,10," October ",2013
"Small Business","United States of America"," VTT "," High ",2541," $250.00 "," $300.00 "," $762,300.00 "," $106,722.00 "," $655,578.00 "," $635,250.00 "," $20,328.00 ",8/1/2014,8," August ",2014
"Small Business",Canada," VTT "," High ",269," $250.00 "," $300.00 "," $80,700.00 "," $11,298.00 "," $69,402.00 "," $67,250.00 "," $2,152.00 ",10/1/2013,10," October ",2013
"Small Business",Canada," VTT "," High ",1496," $250.00 "," $300.00 "," $448,800.00 "," $62,832.00 "," $385,968.00 "," $374,000.00 "," $11,968.00 ",10/1/2014,10," October ",2014
"Small Business","United States of America"," VTT "," High ",1010," $250.00 "," $300.00 "," $303,000.00 "," $42,420.00 "," $260,580.00 "," $252,500.00 "," $8,080.00 ",10/1/2014,10," October ",2014
"Small Business","United States of America"," Velo "," High ",2574," $120.00 "," $300.00 "," $772,200.00 "," $115,830.00 "," $656,370.00 "," $643,500.00 "," $12,870.00 ",11/1/2013,11," November ",2013
"Small Business",Mexico," Paseo "," High ",591," $10.00 "," $300.00 "," $177,300.00 "," $17,730.00 "," $159,570.00 "," $147,750.00 "," $11,820.00 ",5/1/2014,5," May ",2014
"Small Business",Canada," Amarilla "," High ",888," $260.00 "," $300.00 "," $266,400.00 "," $37,296.00 "," $229,104.00 "," $222,000.00 "," $7,104.00 ",3/1/2014,3," March ",2014
"Small Business",Mexico," Paseo "," High ",2150," $10.00 "," $300.00 "," $645,000.00 "," $77,400.00 "," $567,600.00 "," $537,500.00 "," $30,100.00 ",11/1/2014,11," November ",2014
"Small Business",Germany," Paseo "," High ",1359," $10.00 "," $300.00 "," $407,700.00 "," $48,924.00 "," $358,776.00 "," $339,750.00 "," $19,026.00 ",11/1/2014,11," November ",2014
"Small Business","United States of America"," Paseo "," High ",3495," $10.00 "," $300.00 "," $1,048,500.00 "," $125,820.00 "," $922,680.00 "," $873,750.00 "," $48,930.00 ",1/1/2014,1," January ",2014
"Small Business",France," Montana "," High ",1186," $5.00 "," $300.00 "," $355,800.00 "," $42,696.00 "," $313,104.00 "," $296,500.00 "," $16,604.00 ",12/1/2013,12," December ",2013
"Small Business",France," Montana "," High ",1773," $5.00 "," $300.00 "," $531,900.00 "," $63,828.00 "," $468,072.00 "," $443,250.00 "," $24,822.00 ",4/1/2014,4," April ",2014
"Small Business",Canada," Paseo "," High ",1366," $10.00 "," $300.00 "," $409,800.00 "," $45,078.00 "," $364,722.00 "," $341,500.00 "," $23,222.00 ",11/1/2014,11," November ",2014
"Small Business",Canada," Paseo "," High ",873," $10.00 "," $300.00 "," $261,900.00 "," $28,809.00 "," $233,091.00 "," $218,250.00 "," $14,841.00 ",1/1/2014,1," January ",2014
"Small Business",France," Amarilla "," High ",2475," $260.00 "," $300.00 "," $742,500.00 "," $111,375.00 "," $631,125.00 "," $618,750.00 "," $12,375.00 ",3/1/2014,3," March ",2014
"Small Business",Mexico," Amarilla "," High ",546," $260.00 "," $300.00 "," $163,800.00 "," $24,570.00 "," $139,230.00 "," $136,500.00 "," $2,730.00 ",10/1/2014,10," October ",2014
"Small Business",Germany," Carretera "," High ",2811," $3.00 "," $300.00 "," $843,300.00 "," $92,763.00 "," $750,537.00 "," $702,750.00 "," $47,787.00 ",7/1/2014,7," July ",2014
"Small Business",France," Amarilla "," High ",853," $260.00 "," $300.00 "," $255,900.00 "," $25,590.00 "," $230,310.00 "," $213,250.00 "," $17,060.00 ",12/1/2014,12," December ",2014
"Small Business",Mexico," Montana "," High ",546," $5.00 "," $300.00 "," $163,800.00 "," $24,570.00 "," $139,230.00 "," $136,500.00 "," $2,730.00 ",10/1/2014,10," October ",2014
